Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
201501SX20539,1,2,1,1,44,7,3,0,0,0,0,0,9,1,3
201501SX20540,1,1,1,2,28,6,3,0,0,0,0,0,1,1,4
201501SX20541,1,1,3,2,53,8,3,9,9,0,0,2,0,1,3
201501SX20542,1,1,1,1,87,11,2,0,0,0,0,0,9,1,7
201501SX20542,1,2,2,2,89,11,3,0,0,1,0,0,9,1,7
201501SX20543,1,1,1,1,-1,-1,3,0,0,0,0,0,1,1,9
201501SX20545,2,1,1,1,73,10,3,0,0,0,0,0,1,-1,-1
201501SX20547,1,1,2,2,32,6,3,0,0,1,0,0,9,1,7
201501SX20549,2,1,1,1,23,5,3,0,0,0,0,0,9,-1,-1
201501SX20552,1,1,1,2,52,8,3,0,0,0,0,0,9,-1,-1
201501SX20553,1,1,1,2,24,5,3,0,0,0,0,0,9,1,4
201501SX20556,1,1,3,2,-1,-1,3,5,1,0,0,2,0,1,6
201501SX20557,1,1,2,2,16,4,3,0,0,0,4,0,11,1,6
201501SX20559,2,1,2,2,23,5,3,0,0,1,0,0,9,1,8
201501SX20560,1,1,3,2,38,7,3,5,2,0,0,2,0,1,9
201501SX20561,2,1,1,1,32,6,3,0,0,0,0,0,3,1,5
201501SX20562,2,1,1,2,22,5,3,0,0,0,0,0,9,1,3
201501SX20562,2,2,2,1,25,5,3,0,0,1,0,0,9,1,1
201501SX20564,1,1,1,1,22,5,3,0,0,0,0,0,9,1,1
201501SX20564,2,2,1,2,40,7,3,0,0,0,0,0,9,1,3
201501SX20565,2,1,1,2,26,6,3,0,0,0,0,0,1,1,3
201501SX20566,1,1,1,1,24,5,3,0,0,0,0,0,9,1,7
201501SX20567,1,1,1,1,40,7,3,0,0,0,0,0,9,1,7
201501SX20567,1,2,2,1,32,6,3,0,0,1,0,0,9,1,7
201501SX20569,1,1,1,1,68,10,3,0,0,0,0,0,9,1,9
201501SX20569,2,2,1,1,26,6,3,0,0,0,0,0,9,-1,-1
201501SX20570,1,1,1,2,36,7,3,0,0,0,0,0,9,1,5
201501SX20570,2,2,1,1,22,5,3,0,0,0,0,0,5,1,3
201501SX20571,1,1,1,1,36,7,3,0,0,0,0,0,9,1,5
201501SX20571,1,2,2,2,29,6,3,0,0,1,0,0,9,1,5
201501SX20571,1,3,2,2,8,2,3,0,0,2,0,0,9,1,5
201501SX20571,2,4,1,2,74,10,3,0,0,0,0,0,9,1,8
201501SX20572,1,1,1,2,50,8,3,0,0,0,0,0,9,1,8
201501SX20573,1,1,1,2,52,8,3,0,0,0,0,0,9,1,7
201501SX20574,2,1,1,1,48,8,2,0,0,0,0,0,1,1,3
201501SX20575,1,1,1,2,33,6,3,0,0,0,0,0,9,1,2
201501SX20576,2,1,1,2,58,9,3,0,0,0,0,0,9,1,7
201501SX20577,1,1,1,2,34,6,3,0,0,0,0,0,9,1,10
201501SX20578,1,1,3,1,8,2,3,9,5,0,0,2,0,-1,-1
201501SX20579,1,1,1,1,46,8,3,0,0,0,0,0,3,-1,-1
201501SX20582,1,1,1,1,33,6,3,0,0,0,0,0,8,1,6
201501SX20584,2,1,1,1,24,5,3,0,0,0,0,0,3,-1,-1
201501SX20585,1,1,3,1,12,3,3,5,4,0,0,2,0,1,3
201501SX20586,1,1,1,1,27,6,3,0,0,0,0,0,4,1,6
201501SX20588,1,1,1,1,50,8,3,0,0,0,0,0,5,1,6
201501SX20590,1,1,1,2,37,7,3,0,0,0,0,0,9,1,5
201501SX20591,1,1,1,1,24,5,3,0,0,0,0,0,9,1,3
201501SX20592,1,1,1,1,59,9,3,0,0,0,0,0,9,1,8
201501SX20593,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1,6
201501SX20595,1,1,3,1,61,9,3,5,3,0,0,2,0,1,7
201501SX20596,1,1,3,2,29,6,3,5,2,0,0,2,0,1,4
201501SX20597,1,1,1,1,26,6,3,0,0,0,0,0,9,1,4
201501SX20597,1,2,2,1,-1,-1,3,0,0,1,0,0,9,-1,-1
201501SX20598,1,1,1,2,29,6,3,0,0,0,0,0,9,1,8
201501SX20598,2,2,1,2,44,7,3,0,0,0,0,0,9,-1,-1
201501SX20599,1,1,3,2,11,3,3,5,9,0,0,2,0,-1,-1
201501SX20600,1,1,1,1,29,6,3,0,0,0,0,0,3,1,4
201501SX20601,2,1,1,1,29,6,3,0,0,0,0,0,5,1,5
201501SX20602,1,1,1,1,38,7,3,0,0,0,0,0,1,1,4
201501SX20603,1,1,1,1,63,9,3,0,0,0,0,0,9,1,5
201501SX20603,1,2,2,2,52,8,3,0,0,1,0,0,9,-1,-1
201501SX20604,1,1,3,2,54,8,3,9,5,0,0,2,0,1,8
201501SX20605,1,1,1,2,35,6,3,0,0,0,0,0,9,1,5
201501SX20606,1,1,1,1,57,9,3,0,0,0,0,0,1,1,8
201501SX20608,1,1,1,2,22,5,3,0,0,0,0,0,9,1,7
201501SX20608,1,2,2,1,24,5,3,0,0,1,0,0,9,1,2
201501SX20609,2,1,1,1,44,7,3,0,0,0,0,0,9,1,4
201501SX20611,2,1,1,1,42,7,3,0,0,0,0,0,9,1,3
201501SX20611,2,2,2,1,12,3,3,0,0,1,0,0,9,1,3
201501SX20611,2,3,2,2,33,6,3,0,0,2,0,0,9,1,3
201501SX20612,2,1,1,1,16,4,3,0,0,0,0,0,1,1,3
201501SX20613,1,1,1,1,41,7,3,0,0,0,0,0,20,1,5
201501SX20613,2,2,1,2,24,5,3,0,0,0,0,0,9,1,4
201501SX20613,2,3,2,2,19,4,3,0,0,1,0,0,9,-1,-1
201501SX20614,1,2,1,1,21,5,3,0,0,0,0,0,3,1,2
201501SX20614,2,1,1,2,59,9,3,0,0,0,0,0,9,1,8
201501SX20616,1,1,1,1,30,6,3,0,0,0,0,0,9,1,4
201501SX20616,1,2,2,2,58,9,3,0,0,1,0,0,9,-1,-1
201501SX20617,1,1,1,2,36,7,3,0,0,0,0,0,9,1,4
201501SX20617,1,2,2,1,35,6,3,0,0,1,0,0,9,1,4
201501SX20617,1,3,2,2,-1,-1,3,0,0,2,0,0,9,1,4
201501SX20618,1,1,1,1,30,6,3,0,0,0,0,0,1,1,5
201501SX20619,1,1,1,1,27,6,3,0,0,0,0,0,19,1,2
201501SX20619,1,2,2,1,25,5,3,0,0,0,0,0,19,1,1
201501SX20620,1,1,2,2,36,7,3,0,0,0,3,0,11,1,1
201501SX20621,2,1,1,1,35,6,3,0,0,0,0,0,1,1,8
201501SX20622,1,1,1,2,35,6,3,0,0,0,0,0,9,1,7
201501SX20622,1,2,2,1,50,8,3,0,0,1,0,0,9,1,7
201501SX20623,1,1,3,1,69,10,3,1,1,0,0,2,0,1,7
201501SX20624,1,1,1,1,-1,-1,3,0,0,0,0,0,5,1,6
201501SX20626,1,1,1,2,54,8,3,0,0,0,0,0,9,1,9
201501SX20627,1,1,3,2,35,6,3,5,2,0,0,2,0,1,4
201501SX20628,1,1,1,1,58,9,3,0,0,0,0,0,9,1,5
201501SX20629,2,1,2,2,85,11,3,0,0,1,0,0,9,1,6
201501SX20629,2,2,1,2,88,11,3,0,0,0,0,0,9,1,9
201501SX20631,2,1,1,1,38,7,3,0,0,0,0,0,3,1,5
201501SX20632,2,1,1,1,28,6,3,0,0,0,0,0,4,1,5
201501SX20633,1,1,1,2,46,8,3,0,0,0,0,0,1,1,3
201501SX20634,1,1,2,2,61,9,3,0,0,1,0,0,9,-1,-1
201501SX20635,2,1,1,1,55,8,3,0,0,0,0,0,9,1,9
201501SX20636,1,1,1,2,48,8,3,0,0,0,0,0,9,1,2
201501SX20636,1,2,2,2,41,7,3,0,0,1,0,0,9,1,2
201501SX20637,1,1,1,1,51,8,3,0,0,0,0,0,9,1,6
201501SX20639,1,1,3,2,38,7,2,5,1,0,0,2,0,1,5
201501SX20640,2,1,1,1,28,6,3,0,0,0,0,0,3,-1,-1
201501SX20641,1,1,1,1,35,6,2,0,0,0,0,0,9,1,9
201501SX20641,3,2,2,1,37,7,3,0,0,2,0,0,9,-1,-1
201501SX20642,1,1,3,1,25,5,3,4,3,0,0,2,0,-1,-1
201501SX20643,1,1,1,1,51,8,3,0,0,0,0,0,4,1,6
201501SX20644,1,1,2,2,3,1,3,0,0,2,0,0,9,-1,-1
201501SX20645,1,1,3,2,67,10,3,1,1,0,0,2,0,1,6
201501SX20646,1,1,1,1,75,10,3,0,0,0,0,0,9,1,8
201501SX20647,2,1,1,1,20,4,3,0,0,0,0,0,3,1,3
201501SX20648,1,1,3,2,-1,-1,3,5,3,0,0,2,0,-1,-1
201501SX20649,1,1,1,2,42,7,3,0,0,0,0,0,9,1,6
201501SX20650,1,1,1,1,22,5,3,0,0,0,0,0,9,1,5
201501SX20650,3,2,1,1,39,7,3,0,0,0,0,0,9,1,4
201501SX20650,3,3,2,2,37,7,3,0,0,1,0,0,9,-1,-1
201501SX20651,1,1,3,1,65,9,3,9,9,0,0,2,0,1,9
201501SX20652,2,1,1,1,35,6,3,0,0,0,0,0,9,1,5
201501SX20653,3,1,1,2,35,6,3,0,0,0,0,0,9,1,5
201501SX20654,1,1,3,2,51,8,3,10,9,0,0,2,0,1,7
201501SX20655,1,1,1,2,60,9,3,0,0,0,0,0,9,1,1
201501SX20655,1,2,3,1,47,8,3,5,9,0,0,2,0,1,4
201501SX20657,1,1,1,1,45,7,3,0,0,0,0,0,9,1,1
201501SX20658,1,1,2,2,33,6,3,0,0,1,0,0,9,1,9
201501SX20660,1,1,2,2,40,7,3,0,0,1,0,0,9,1,4
201501SX20661,1,1,2,1,27,6,3,0,0,1,0,0,9,-1,-1
201501SX20661,2,2,2,2,16,4,3,0,0,1,0,0,9,1,7
201501SX20662,1,1,3,1,51,8,2,5,3,0,0,2,0,1,6
201501SX20664,1,1,2,2,47,8,3,0,0,0,4,0,11,1,3
201501SX20665,1,1,3,2,29,6,3,9,9,0,0,2,0,1,9
201501SX20667,4,1,1,2,28,6,3,0,0,0,0,0,9,1,2
201501SX20668,2,1,1,1,26,6,3,0,0,0,0,0,1,1,8
201501SX20669,1,1,1,1,23,5,3,0,0,0,0,0,3,1,3
201501SX20671,1,1,3,1,-1,-1,2,1,9,0,0,2,0,-1,-1
201501SX20672,1,1,3,1,6,2,3,5,2,0,0,2,0,1,4
201501SX20673,1,1,1,2,25,5,3,0,0,0,0,0,9,1,1
201501SX20674,1,1,3,2,-1,-1,3,1,1,0,0,2,0,1,9
201501SX20675,1,1,2,2,17,4,3,0,0,0,0,0,3,1,9
201501SX20675,2,2,2,1,-1,-1,3,0,0,1,0,0,9,-1,-1
201501SX20677,2,1,1,2,44,7,3,0,0,0,0,0,1,1,10
201501SX20678,1,1,1,1,29,6,3,0,0,0,0,0,19,1,4
201501SX20679,2,1,1,1,27,6,3,0,0,0,0,0,9,1,3
201501SX20682,2,1,1,1,20,4,3,0,0,0,0,0,3,1,5
201501SX20683,1,1,1,1,41,7,3,0,0,0,0,0,9,1,3
201501SX20684,2,1,1,1,19,4,3,0,0,0,0,0,9,-1,-1
201501SX20684,2,2,2,2,15,3,3,0,0,2,0,0,9,-1,-1
201501SX20684,2,3,2,2,19,4,3,0,0,1,0,0,9,1,5
201501SX20686,1,1,1,1,22,5,3,0,0,0,0,0,3,-1,-1
201501SX20688,1,1,1,1,24,5,3,0,0,0,0,0,9,1,7
201501SX20688,1,2,2,2,47,8,3,0,0,1,0,0,9,1,8
201501SX20689,1,1,1,1,59,9,3,0,0,0,0,0,5,1,9
201501SX20690,1,1,3,1,4,1,3,5,9,0,0,2,0,-1,-1
201501SX20691,1,1,3,2,28,6,3,10,9,0,0,2,0,1,6
201501SX20692,1,1,1,1,19,4,3,0,0,0,0,0,3,1,6
201501SX20693,2,1,1,1,34,6,3,0,0,0,0,0,5,1,8
201501SX20695,1,1,3,2,46,8,3,1,1,0,0,2,0,1,9
201501SX20696,2,1,1,1,48,8,3,0,0,0,0,0,1,1,5
201501SX20697,1,1,1,2,42,7,3,0,0,0,0,0,9,1,7
201501SX20698,2,1,1,1,20,4,3,0,0,0,0,0,2,-1,-1
201501SX20698,2,2,3,1,56,9,3,5,9,0,0,2,0,1,9
201501SX20699,1,1,2,2,-1,-1,3,0,0,1,0,0,9,-1,-1
201501SX20700,1,1,1,1,39,7,3,0,0,0,0,0,9,1,8
201501SX20701,2,1,1,1,52,8,2,0,0,0,0,0,1,-1,-1
201501SX20702,1,1,1,2,23,5,3,0,0,0,0,0,9,1,1
201501SX20702,3,2,1,1,40,7,3,0,0,0,0,0,10,-1,-1
201501SX20702,4,3,1,1,26,6,3,0,0,0,0,0,9,1,4
201501SX20703,1,1,1,2,43,7,3,0,0,0,0,0,9,1,1
201501SX20704,1,2,1,1,51,8,3,0,0,0,0,0,19,1,2
201501SX20704,2,1,1,1,-1,-1,3,0,0,0,0,0,19,1,5
201501SX20705,2,1,1,1,27,6,2,0,0,0,0,0,9,1,7
201501SX20705,2,2,2,2,19,4,3,0,0,1,0,0,9,1,5
201501SX20706,1,1,1,2,48,8,3,0,0,0,0,0,9,1,5
201501SX20707,1,1,1,2,37,7,3,0,0,0,0,0,9,1,3
201501SX20708,1,1,1,2,48,8,3,0,0,0,0,0,9,1,4
201501SX20709,2,1,1,1,25,5,3,0,0,0,0,0,2,-1,-1
201501SX20710,1,1,2,2,26,6,3,0,0,2,0,0,9,-1,-1
201501SX20711,2,1,1,1,31,6,3,0,0,0,0,0,3,1,3
201501SX20713,1,1,2,2,27,6,3,0,0,1,0,0,9,-1,-1
201501SX20715,2,1,1,2,52,8,3,0,0,0,0,0,3,1,3
201501SX20717,2,1,1,1,41,7,3,0,0,0,0,0,1,1,4
201501SX20718,1,1,3,2,57,9,3,4,3,0,0,2,0,1,7
201501SX20720,1,1,1,1,18,4,3,0,0,0,0,0,3,1,4
201501SX20721,1,1,3,1,10,2,3,5,3,0,0,2,0,-1,-1
201501SX20722,1,1,3,1,16,4,3,5,2,0,0,2,0,-1,-1
201501SX20723,1,1,1,1,23,5,3,0,0,0,0,0,9,1,8
201501SX20724,1,1,1,1,33,6,3,0,0,0,0,0,9,1,6
201501SX20725,1,1,1,2,21,5,3,0,0,0,0,0,9,1,6
201501SX20726,1,1,3,1,9,2,3,5,4,0,0,2,0,1,4
201501SX20727,1,1,1,2,36,7,3,0,0,0,0,0,9,-1,-1
201501SX20727,1,2,2,2,20,4,3,0,0,1,0,0,9,-1,-1
201501SX20728,1,1,1,2,20,4,3,0,0,0,0,0,9,1,5
201501SX20730,1,1,1,1,41,7,3,0,0,0,0,0,9,1,4
201501SX20731,1,1,1,1,-1,-1,3,0,0,0,0,0,19,1,6
201501SX20732,1,1,1,2,23,5,3,0,0,0,0,0,9,1,3
201501SX20733,1,1,1,2,55,8,3,0,0,0,0,0,9,1,6
201501SX20734,1,1,1,1,17,4,3,0,0,0,0,0,9,1,5
201501SX20734,1,2,2,1,26,6,3,0,0,1,0,0,9,1,5
201501SX20734,2,3,1,1,42,7,3,0,0,0,0,0,9,1,3
201501SX20735,1,1,3,1,11,3,3,1,1,0,0,2,0,1,7
201501SX20736,1,1,1,1,65,9,3,0,0,0,0,0,9,1,7
201501SX20738,1,1,3,1,16,4,3,2,3,0,0,2,0,-1,-1
201501SX20739,1,1,1,1,41,7,2,0,0,0,0,0,1,1,4
201501SX20740,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1,4
201501SX20741,1,1,2,1,24,5,3,0,0,2,0,0,9,1,8
201501SX20741,1,2,2,1,25,5,3,0,0,1,0,0,9,1,8
201501SX20742,1,1,3,2,20,4,3,1,1,0,0,2,0,1,6
201501SX20743,2,2,1,1,44,7,3,0,0,0,0,0,9,-1,-1
201501SX20743,3,1,1,1,30,6,3,0,0,0,0,0,9,-1,-1
201501SX20744,1,1,1,2,28,6,3,0,0,0,0,0,9,-1,-1
201501SX20745,1,1,1,1,56,9,3,0,0,0,0,0,9,1,10
201501SX20745,1,2,2,2,58,9,3,0,0,1,0,0,9,1,10
201501SX20745,2,3,2,1,86,11,3,0,0,1,0,0,9,-1,-1
201501SX20746,1,1,3,2,59,9,2,5,9,0,0,2,0,1,7
201501SX20747,1,1,1,1,36,7,3,0,0,0,0,0,9,1,2
201501SX20748,2,1,1,1,43,7,3,0,0,0,0,0,1,1,1
201501SX20749,2,1,1,1,47,8,3,0,0,0,0,0,3,1,6
201501SX20751,1,1,1,1,69,10,3,0,0,0,0,0,9,1,3
201501SX20751,2,2,2,2,21,5,3,0,0,2,0,0,9,-1,-1
201501SX20751,2,3,2,2,15,3,2,0,0,2,0,0,9,-1,-1
201501SX20752,1,1,1,2,45,7,3,0,0,0,0,0,9,1,3
201501SX20753,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1,7
201501SX20753,1,2,2,1,25,5,3,0,0,2,0,0,9,-1,-1
201501SX20755,1,1,2,2,30,6,3,0,0,1,0,0,9,1,2
201501SX20758,1,1,3,2,14,3,3,5,4,0,0,2,0,1,4
201501SX20759,1,1,3,1,39,7,3,9,5,0,0,2,0,1,5
201501SX20760,2,1,1,1,18,4,2,0,0,0,0,0,4,-1,-1
201501SX20761,2,1,1,1,70,10,3,0,0,0,0,0,1,1,9
201501SX20762,1,2,2,1,20,4,3,0,0,2,0,0,9,1,3
201501SX20762,1,3,2,1,69,10,3,0,0,1,0,0,9,1,3
201501SX20762,2,1,1,2,23,5,3,0,0,0,0,0,9,1,8
201501SX20763,2,1,1,1,34,6,3,0,0,0,0,0,5,-1,-1
201501SX20764,1,1,1,1,25,5,3,0,0,0,0,0,2,1,5
201501SX20765,1,1,1,1,29,6,2,0,0,0,0,0,5,-1,-1
201501SX20766,1,1,3,2,27,6,3,10,9,0,0,2,0,-1,-1
201501SX20767,1,1,1,1,37,7,3,0,0,0,0,0,3,1,7
201501SX20767,1,2,3,1,23,5,3,5,9,0,0,2,0,1,5
201501SX20768,2,1,2,2,24,5,3,0,0,2,0,0,9,1,3
201501SX20769,2,1,2,2,-1,-1,3,0,0,1,0,0,9,-1,-1
201501SX20770,1,1,1,1,30,6,3,0,0,0,0,0,3,1,2
201501SX20771,2,1,1,1,26,6,3,0,0,0,0,0,3,1,2
201501SX20773,2,1,1,1,35,6,3,0,0,0,0,0,19,1,1
201501SX20774,1,1,1,1,52,8,3,0,0,0,0,0,17,3,4
201501SX20775,1,1,1,2,43,7,3,0,0,0,0,0,9,1,2
201501SX20776,1,1,1,2,53,8,3,0,0,0,0,0,9,1,9
201501SX20777,1,1,1,2,37,7,3,0,0,0,0,0,9,1,10
201501SX20779,1,1,1,2,62,9,3,0,0,0,0,0,9,1,9
201501SX20780,1,1,2,2,11,3,3,0,0,2,0,0,9,1,2
201501SX20780,1,2,2,1,8,2,3,0,0,2,0,0,9,1,2
201501SX20781,1,1,2,2,27,6,3,0,0,1,0,0,9,1,6
201501SX20781,1,2,2,2,30,6,3,0,0,2,0,0,9,1,4
201501SX20781,1,3,2,1,28,6,3,0,0,2,0,0,9,1,4
201501SX20781,2,4,1,1,40,7,3,0,0,0,0,0,9,1,5
201501SX20782,1,1,1,1,31,6,3,0,0,0,0,0,9,1,2
201501SX20783,2,1,1,1,25,5,3,0,0,0,0,0,8,1,4
201501SX20783,2,2,2,1,20,4,3,0,0,2,0,0,8,1,4
201501SX20784,1,1,1,1,31,6,3,0,0,0,0,0,9,1,4
201501SX20785,1,1,1,2,61,9,3,0,0,0,0,0,9,1,7
201501SX20786,2,1,1,1,74,10,3,0,0,0,0,0,4,1,6
201501SX20787,1,1,3,2,18,4,3,10,1,0,0,2,0,1,8
201501SX20790,2,1,1,1,37,7,3,0,0,0,0,0,5,1,4
201501SX20792,1,1,1,2,45,7,3,0,0,0,0,0,9,1,8
201501SX20792,1,2,3,1,11,3,3,5,9,0,0,2,0,1,5
201501SX20794,1,1,2,2,58,9,3,0,0,0,3,0,11,1,5
201501SX20797,1,1,1,2,38,7,3,0,0,0,0,0,9,1,6
201501SX20798,1,1,1,2,34,6,3,0,0,0,0,0,9,1,2
201501SX20798,1,2,2,2,15,3,3,0,0,1,0,0,9,1,2
201501SX20799,1,1,2,1,57,9,3,0,0,0,3,0,11,1,2
201501SX20800,2,1,1,1,32,6,3,0,0,0,0,0,1,-1,-1
201501SX20801,2,1,1,2,29,6,3,0,0,0,0,0,9,2,-1
201501SX20802,2,1,1,1,70,10,3,0,0,0,0,0,4,-1,-1
201501SX20803,1,1,1,2,54,8,3,0,0,0,0,0,9,1,6
201501SX20803,2,2,1,2,31,6,3,0,0,0,0,0,9,1,8
201501SX20804,1,1,1,1,29,6,3,0,0,0,0,0,9,1,2
201501SX20806,1,1,1,1,21,5,3,0,0,0,0,0,3,1,6
201501SX20808,1,1,2,1,8,2,3,0,0,0,4,0,11,1,5
201501SX20808,1,2,2,2,52,8,3,0,0,0,4,0,11,1,2
201501SX20809,1,1,2,1,20,4,3,0,0,1,0,0,9,1,2
201501SX20810,1,1,2,2,31,6,3,0,0,1,0,0,9,1,3
201501SX20811,1,1,2,2,39,7,3,0,0,1,0,0,9,1,6
201501SX20812,3,1,1,2,23,5,3,0,0,0,0,0,9,1,5
201501SX20813,1,1,3,1,25,5,3,5,1,0,0,2,0,1,5
201501SX20814,2,1,2,2,61,9,3,0,0,1,0,0,9,1,4
201501SX20815,1,1,3,2,62,9,3,1,1,0,0,2,0,1,3
201501SX20817,1,1,1,2,47,8,3,0,0,0,0,0,8,1,4
201501SX20818,1,1,1,1,35,6,2,0,0,0,0,0,1,-1,-1
201501SX20820,1,1,1,1,39,7,3,0,0,0,0,0,5,1,4
201501SX20821,1,1,1,1,22,5,2,0,0,0,0,0,9,1,2
201501SX20821,1,2,2,1,24,5,2,0,0,1,0,0,9,-1,-1
201501SX20823,1,1,1,2,59,9,3,0,0,0,0,0,1,1,8
201501SX20824,1,1,1,2,53,8,3,0,0,0,0,0,9,1,7
201501SX20825,1,1,1,1,30,6,3,0,0,0,0,0,9,1,5
201501SX20826,1,1,1,1,34,6,3,0,0,0,0,0,9,1,4
201501SX20826,2,2,1,1,36,7,3,0,0,0,0,0,9,1,2
201501SX20826,2,3,2,1,22,5,3,0,0,1,0,0,9,1,5
201501SX20827,1,1,3,1,14,3,3,5,3,0,0,2,0,1,4
201501SX20828,2,1,1,1,39,7,3,0,0,0,0,0,1,1,8
201501SX20829,1,1,1,2,69,10,3,0,0,0,0,0,9,1,8
201501SX20829,2,2,1,2,35,6,3,0,0,0,0,0,9,-1,-1
201501SX20829,2,3,2,1,33,6,3,0,0,1,0,0,9,-1,-1
201501SX20830,1,1,1,1,28,6,3,0,0,0,0,0,9,1,5
201501SX20831,1,1,1,2,38,7,3,0,0,0,0,0,9,1,5
201501SX20831,1,2,2,1,-1,-1,3,0,0,2,0,0,9,1,8
201501SX20831,1,3,2,2,33,6,3,0,0,1,0,0,9,1,4
201501SX20831,1,5,2,2,32,6,3,0,0,2,0,0,9,1,5
201501SX20831,2,4,1,2,26,6,3,0,0,0,0,0,9,1,6
201501SX20833,1,1,2,2,32,6,3,0,0,0,0,0,19,2,6
201501SX20833,2,2,1,1,28,6,3,0,0,0,0,0,19,1,8
201501SX20833,2,3,2,1,25,5,3,0,0,0,0,0,19,1,5
201501SX20833,3,4,1,1,27,6,3,0,0,0,0,0,9,1,9
201501SX20834,1,1,1,1,43,7,3,0,0,0,0,0,9,-1,-1
201501SX20835,1,1,1,1,50,8,3,0,0,0,0,0,19,-1,-1
201501SX20836,1,1,1,2,34,6,3,0,0,0,0,0,9,1,4
201501SX20837,1,1,3,1,34,6,3,1,1,0,0,2,0,3,4
201501SX20838,3,1,1,1,27,6,2,0,0,0,0,0,19,1,2
201501SX20838,3,2,2,1,37,7,3,0,0,0,0,0,19,1,9
201501SX20839,1,1,3,1,15,3,3,4,2,0,0,2,0,-1,-1
201501SX20840,1,1,1,2,30,6,3,0,0,0,0,0,9,1,7
201501SX20841,1,1,3,2,67,10,2,5,1,0,0,2,0,1,2
201501SX20843,1,1,1,1,33,6,3,0,0,0,0,0,9,1,7
201501SX20843,2,2,1,1,40,7,3,0,0,0,0,0,9,-1,-1
201501SX20843,2,3,2,2,-1,-1,3,0,0,1,0,0,9,1,7
201501SX20844,1,1,1,1,24,5,3,0,0,0,0,0,4,1,4
201501SX20845,1,1,1,1,57,9,3,0,0,0,0,0,19,1,10
201501SX20845,2,2,1,2,30,6,3,0,0,0,0,0,9,1,4
201501SX20847,1,1,1,1,22,5,3,0,0,0,0,0,3,1,3
201501SX20849,1,1,3,1,-1,-1,3,6,9,0,0,2,0,-1,-1
201501SX20850,1,1,1,2,45,7,3,0,0,0,0,0,9,1,4
201501SX20850,1,2,2,2,50,8,3,0,0,1,0,0,9,1,3
201501SX20851,1,1,1,1,20,4,3,0,0,0,0,0,3,1,6
201501SX20852,1,1,1,1,32,6,3,0,0,0,0,0,9,1,5
201501SX20852,2,2,1,1,18,4,3,0,0,0,0,0,9,1,7
201501SX20852,2,3,2,1,18,4,3,0,0,1,0,0,9,1,5
201501SX20853,1,1,1,1,20,4,3,0,0,0,0,0,9,1,8
201501SX20855,1,1,3,1,4,1,3,5,1,0,0,2,0,1,5
201501SX20856,1,1,1,1,36,7,3,0,0,0,0,0,3,1,2
201501SX20858,1,1,1,2,39,7,3,0,0,0,0,0,9,1,4
201501SX20859,2,1,1,2,37,7,3,0,0,0,0,0,9,1,4
201501SX20860,1,1,1,1,51,8,3,0,0,0,0,0,8,1,3
201501SX20861,2,1,1,1,47,8,3,0,0,0,0,0,5,1,2
201501SX20862,1,1,3,2,63,9,3,5,3,0,0,2,0,1,5
201501SX20863,1,1,3,2,80,11,3,5,1,0,0,2,0,1,8
201501SX20864,1,1,1,1,71,10,3,0,0,0,0,0,9,1,9
201501SX20864,1,2,2,1,44,7,3,0,0,1,0,0,9,-1,-1
201501SX20864,2,3,1,2,35,6,3,0,0,0,0,0,9,1,6
201501SX20866,1,1,3,1,25,5,2,1,1,0,0,2,0,-1,-1
201501SX20867,1,1,2,2,78,11,3,0,0,0,3,0,11,1,5
201501SX20868,2,1,2,1,28,6,3,0,0,0,0,0,19,-1,-1
201501SX20869,2,1,1,1,56,9,3,0,0,0,0,0,3,1,3
201501SX20870,1,1,1,1,25,5,3,0,0,0,0,0,9,1,9
201501SX20871,1,1,1,2,45,7,3,0,0,0,0,0,9,2,6
201501SX20872,1,1,1,2,56,9,3,0,0,0,0,0,9,1,7
201501SX20873,1,1,1,2,18,4,3,0,0,0,0,0,9,-1,-1
201501SX20874,1,1,3,1,25,5,3,1,1,0,0,2,0,1,5
201501SX20875,2,1,1,1,34,6,3,0,0,0,0,0,3,1,8
201501SX20876,1,1,1,1,21,5,3,0,0,0,0,0,3,1,8
201501SX20877,2,1,1,1,42,7,3,0,0,0,0,0,3,1,5
201501SX20878,1,1,1,1,37,7,3,0,0,0,0,0,3,1,8
201501SX20879,2,1,1,1,31,6,3,0,0,0,0,0,1,1,3
201501SX20880,1,1,3,1,13,3,3,5,3,0,0,2,0,1,5
201501SX20881,2,1,1,1,27,6,3,0,0,0,0,0,9,1,9
201501SX20882,1,1,3,2,15,3,3,5,1,0,0,2,0,1,7
201501SX20883,2,1,1,2,31,6,3,0,0,0,0,0,9,1,1
201501SX20884,2,1,1,2,56,9,3,0,0,0,0,0,9,1,9
201501SX20886,1,1,1,1,36,7,3,0,0,0,0,0,4,1,7
201501SX20887,1,1,1,1,57,9,3,0,0,0,0,0,5,1,9
201501SX20891,1,1,3,1,21,5,3,5,3,0,0,2,0,1,1
201501SX20892,2,1,1,1,45,7,3,0,0,0,0,0,1,1,8
